Lon,Lat,Clave,Edo,Est,Tmed
-92.72,15.35,CACCP,CHIS,"Cacaluta, Chis.",26.5
-95.74,18.37,CACVC,VER,"Carlos Arturo Carrillo, Ver.",27.8
-107.93,30.38,CAGCH,CHIH,"Observatorio de Nuevo Casas Grandes, Chih.",22.8
-104.7,24,CAGDR,DGO,"Campo AgrÌcola, Dgo.",19.3
-100.66,18.36,CALGR,GRO,"Ciudad Altamirano, Gro.",28.1
-99.7,19.33,CALMX,MEX,"Calixtlahuaca, MÈx.",14.9
-102.71,21.85,CALVILLO,AGS,"Calvillo, Ags. SMN*",22.1
-90.55,19.85,CAMCA,CAMP,"Campeche, Camp. SMN*",15.9
-99.58,24.87,CAMNL,NL,"Camacho, N.L.",26.4
-90.58,19.3,CANCA,CAMP,"Canasayab, Camp.",27.6
-86.82,21.16,CANQR,QROO,"Canc˙n, Q. Roo.",27
-89.08,20.46,CANYC,YUC,"Cantamayec, Yuc.",27.1
-105.11,21.83,CAPNR,NAY,"Capomal, Nay.",28.6
-91.76,18.65,CARCA,CAMP,"El Carmen, Camp.",28.8
-99.44,24.98,CARNL,NL,"Carmen de los Elizondo Linares, N.L.",26.4
-93.38,18,CARTB,TAB,"C·rdenas, Tab.",26.6
-92.48,16.31,CASCP,CHIS,"Cascajal, Chis.",25.1
-114.72,29.73,CATAVINA,BC,"CataviÒa, B.C. SMN*",27.2
-87.86,20.72,CATYC,YUC,"CatzÌn, Yuc.",26.7
-104.8,24.52,CB2DR,DGO,"Caboraca hidromÈtrica, Dgo.",18.7
-99.17,19.45,CBIDF,CDMX,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",18.1
-101.46,20.32,CBLMC,MICH,"Casa Blanca, Mich.",19.8
-104.81,24.54,CBRDR,DGO,"Caboraca, Dgo.",18.7
-99.52,19.57,CCAMX,MEX,"Cerro Catedral, MÈx. SMN*",28
-102.06,26.98,CCGCL,COAH,"Cuatro CiÈnegas, Coah.",27.5
-99.7,17.67,CCHGR,GRO,"Chichihualco, Gro.",21.6
-99.28,25.71,CCHNL,NL,"Cuchillo Solidaridad, N.L.",27.3
-95.8,18.3,CCLVC,VER,"Chacaltianguis, Ver.",27.2
-111.66,25.01,CCNBS,BCS,"Observatorio de Ciudad ConstituciÛn, B.C.S.",27.2
-105.17,27.69,CCOCH,CHIH,"Ciudad Camargo, Chih.",23.9
-109.62,27.42,CCRSO,SON,"Cocoraque, Son.",29.8
-100.95,29.33,CDACL,COAH,"Ciudad AcuÒa, Coah.",28.1
-100.17,25.95,CDFNL,NL,"CiÈnega de Flores, N.L.",27
-105.45,28.21,CDLCH,CHIH,"Ciudad Delicias, Chih.",24
-100.66,26.84,CDLCL,COAH,"Candela, Coah.",25
-103.73,18.76,CDOCM,COL,"Cerro de Ortega, Col.",28.4
-96.26,18,CDOOX,OAX,"Miguel de la Madrid Hurtado, Oax.",26.8
-98.6,26.24,CDOTP,TAMP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",27.2
-102.68,22,CDRAG,AGS,"La Codorniz, Ags.",21.5
-97.44,18.99,CDSPB,PUE,"Ciudad Serd·n, Pue.",15.3
-99.02,21.98,CDVSL,SLP,"Ciudad Valles, S.L.P.",25.8
-99.14,19.52,CEADF,CDMX,"Campamento Amealco, Cd. de MÈx.",17.7
-104.12,26.52,CEBDR,DGO,"Ceballos, Dgo.",24.5
-96.7,19.43,CEGVC,VER,"Cerro Gordo, Ver.",21.4
-98.97,19.48,CEMCAS,MEX,"CEMCAS, MÈx. SMN*",26.8
-97.96,18.97,CEMPB,PUE,"Cemex, Pue.",15.3
-102.73,23.6,CFPZC,ZAC,"CaÒitas de Felipe Pescador, Zac",17
-104.12,24.44,CGVDR,DGO,"Ciudad Guadalupe Victoria, Dgo.",19.9
-103.47,19.7,CGZJL,JAL,"Observatorio de Ciudad Guzm·n, Jal.",21.3
-103.2,20.29,CHAJL,JAL,"Chapala 1, Jal. SMN*",21.8
-93.1,16.94,CHICP,CHIS,"Manuel Moreno Torres, Chis.",26.5
-99.5,17.55,CHIGR,GRO,"Chilpancingo, Gro.",21.4
-94.82,16.58,CHIOX,OAX,"Chicapa, Oax.",28.2
-98.58,18.52,CHIPB,PUE,"Chietla, Pue.",22.2
-88.47,20.39,CHIYC,YUC,"Chan Chichimil·, Yuc.",25.7
-102.9,22,CHIZC,ZAC,"El Chique, Zac.",22.3
-99.18,17.61,CHLGR,GRO,"Chilapa, Gro.",21.1
-98.32,19.07,CHLPB,PUE,"Cholula, Pue.",18.2
-90.72,19.36,CHMCA,CAMP,"ChampotÛn, Camp.",27.6
-92.28,15.75,CHMCP,CHIS,"Chicomuselo, Chis.",24.1
-102.2,22.01,CHOAG,AGS,"CaÒada Honda, Ags.",18.8
-88.33,18.5,CHOQR,QROO,"Observatorio de Chetumal, Q. Roo.",28.5
-89.83,20.75,CHOYC,YUC,"Chochol·, Yuc.",27.2
-98.88,19.48,CHPMX,MEX,"Chapingo, MÈx.",16.8
-98.57,18.11,CHSPB,PUE,"Chila de la Sal, Pue.",23.2
-111.52,30.87,CHTSO,SON,"CuauhtÈmoc, Son.",28.4
-95.06,16.5,CHVOX,OAX,"Santiago Chivela, Oax.",24.4
-108.33,26.74,CHXSI,SIN,"Observatorio de Choix, Sin.",29.2
-98.16,21.74,CHYVC,VER,"Paso de Piedras, Ver.",27.3
-89.64,21.03,CICYC,YUC,"Centro de InvestigaciÛn CientÌfica, Yuc.",27.9
-106.45,31.76,CILANORTE,CHIH,"CILA Norte, Chih. SGT*",25
-99.92,22.58,CIUDADMANTE,TAMP,"Ciudad Mante, Tamps. SMN*",27.9
-110.74,29.47,CJNSO,SON,"El CajÛn, Son.",28.7
-106.4,31.74,CJZCH,CHIH,"Ciudad Ju·rez, Chih.",25.9
-107.4,24.82,CLCSI,SIN,"Culiac·n, Sin.",29.9
-97.54,21.07,CLHVC,VER,"Chalahuite, Ver.",27.4
-103.63,18.83,CLLCM,COL,"Callejones, Col.",28.2
-105.38,27.58,CLNCH,CHIH,"Ing. Andrew Weiss, Chih.",22
-103.52,25.53,CLRDR,DGO,"Ciudad Lerdo, Dgo.",24.8
-103.25,22.13,CLTJL,JAL,"Observatorio de Colotl·n, Jal.",21.1
-102.19,21.83,CLVAG,AGS,"Calvillo, Ags.",17.9
-100.82,20.54,CLYGJ,GTO,"Celaya, Gto.",21.3
-99.24,19.53,CLYMX,MEX,"Calacoaya, MÈx.",17.6
-90.54,19.84,CMPCA,CAMP,"Campeche, Camp.",27.8
-98.2,19.02,CNAPB,PUE,"Conagua, Pue.",19.6
-103.7,24.87,CNCDR,DGO,"CuencamÈ, Dgo.",22.1
-86.78,21.07,CNCQR,QROO,"Canc˙n Radar, Q. Roo. SMN*",28.3
-91.05,18.18,CNDCA,CAMP,"Candelaria, Camp.",28.3
-108.54,27.42,CNDCH,CHIH,"ChÌnipas, Chih.",28.6
-98.05,19.74,CNGPB,PUE,"Chignahuapan, Pue.",14.1
-98.41,16.47,CNLGR,GRO,"Cuajinicuilapa, Gro.",28.1
-99.3,19.7,CNPMX,MEX,"La ConcepciÛn, MÈx.",16.9
-101.99,21.9,CNSAG,AGS,"Los Conos, Ags.",19.8
-100.08,20.42,CNSQT,QRO,"ConstituciÛn de 1917, Qro.",19
-100.95,29.21,CNTCL,COAH,"El Centenario, Coah.",29.6
-104.75,24.5,CNTDR,DGO,"Canatl·n, Dgo.",17.9
-86.91,20.48,CO2QR,QROO,"Cozumel, Q. Roo. SMN*",27.3
-98.16,18.61,COAPB,PUE,"Coatzingo, Pue.",22.7
-96.94,19.45,COAVC,VER,"Coatepec, Ver.",21.2
-90.51,19.84,COBCA,CAMP,"Observatorio de Campeche, Camp.",28.5
-99.63,19.29,COBMX,MEX,"Observatorio de Toluca, MÈx.",14.3
-109.94,27.5,COBSO,SON,"Observatorio de Ciudad ObregÛn, Son.",31.6
-99.66,18.25,COCGR,GRO,"Cocula, Gro.",28
-101.47,21.07,COMGJ,GTO,"Comanjilla, Gto.",20
-97.82,25.97,CONTP,TAMP,"Control, Tamps.",27.9
-89.5,21.08,CONYC,YUC,"Conkal, Yuc.",28.2
-92.1,16.2,COOCP,CHIS,"Observatorio de Comit·n, Chis.",20.8
-98.97,16.61,COPGR,GRO,"Copala, Gro.",23.9
-100.36,20.2,CORGJ,GTO,"Coroneo, Gto.",17.1
-101.86,20.21,CORMC,MICH,"Corrales, Mich.",20.1
-98.94,23.94,CORTP,TAMP,"Corona, Tamps.",26.9
-101.39,24.62,CORZC,ZAC,"ConcepciÛn del Oro, Zac.",18.8
-94.4,18.1,COTVC,VER,"Observatorio de Coatzacoalcos, Ver.",27.8
-86.95,20.51,COZQR,QROO,"Cozumel, Q. Roo.",27.6
-105.13,20,CPEJL,JAL,"CajÛn de PeÒa, Jal.",27
-98.56,19.59,CPPTL,TLAX,"Calpulalpan, Tlax.",14.3
-99.4,24.94,CPRNL,NL,"JosÈ LÛpez Portillo, N.L.",25.6
-103.8,19.21,CQMCM,COL,"Coquimatl·n, Col.",26
-96.37,19.36,CRDVC,VER,"Cardel, Ver.",27.6
-107.63,27.75,CRLCH,CHIH,"Creel, Chih.",13.2
-101.67,20.62,CRMGJ,GTO,"Cuer·maro, Gto.",21
-96.65,19.32,CRRVC,VER,"Carrizal, Ver.",26.2
-100.96,20.49,CRTGJ,GTO,"Cort·zar, Gto.",20.9
-101.74,21.5,CRTJL,JAL,"El Cuarenta, Jal.",20.4
-99.7,24.78,CRUNL,NL,"Crucitas, N.L.",24.9
-99.61,26.09,CRVNL,NL,"Cerralvo, N.L.",26.7
-109.93,22.9,CSLBS,BCS,"Cabo San Lucas, B.C.S.",26.6
-102.3,22.36,CSOAG,AGS,"CosÌo, Ags.",18.5
-100.9,20.95,CSRGJ,GTO,"Cinco SeÒores, Gto.",19.2
-101.67,21.19,CSSGJ,GTO,"Los Castillos, Gto.",20.5
-101.67,21.2,CSTGJ,GTO,"Los Castillos, Gto.",20.5
-99.2,19.41,CTMDF,CDMX,"Observatorio de Tacubaya, Cd. de MÈx.",18.3
-100.28,22.43,CTSSL,SLP,"Cerritos, S.L.P.",21.5
-95.3,18.14,CTTVC,VER,"Cuatotolapan, Ver.",26.3
-97.52,20.03,CTZPB,PUE,"Cuetzalan del Progreso, Pue.",21.5
-103.6,19.32,CUACM,COL,"CuauhtÈmoc, Col.",22.7
-98.95,18.81,CUAMR,MOR,"Cuautla, Mor.",22.3
-99.29,19.37,CUASE,CDMX,"Cuajimalpa, Cd. de MÈx. SGIRPC*",14.5
-97.77,19.3,CUATL,TLAX,"Cuapiaxtla, Tlax.",15.8
-102.35,22.45,CUAZC,ZAC,"Ciudad CuauhtÈmoc, Zac.",19.9
-99.2,18.9,CUEMR,MOR,"Cuernavaca, Mor.",20.8
-96.95,17.8,CUIOX,OAX,"Cuicatl·n, Oax.",23.8
-105.22,20.59,CULJL,JAL,"Cuale, Jal.",27.2
-99.38,18.7,CUTMR,MOR,"Cuautlita, Mor.",25.9
-89.31,20.74,CUZYC,YUC,"Cuzama, Yuc.",28.4
-99.17,23.72,CVCTP,TAMP,"Observatorio de Ciudad Victoria, Tamps.",26.2
-99.19,23.73,CVTTP,TAMP,"Ciudad Victoria, Tamps.",26.4
-103.45,21.07,CXTJL,JAL,"Cuixtla, Jal.",25.9
-87.68,21.51,CYOYC,YUC,"El Cuyo, Yuc.",27.9
-101.05,17.38,CYQGR,GRO,"Coyuquilla, Gro.",27
-103.47,25.54,CYTCL,COAH,"Coyote, Coah.",27
-108.76,26.6,CZNSO,SON,"Cazanate, Son.",28.8
-100.17,23.68,DARNL,NL,"Doctor Arroyo, N.L.",20.8
-99.2,19.3,DATDF,CDMX,"DesviaciÛn Alta, Cd. de MÈx.",18.6
-105.5,28.17,DELICIAS,CHIH,"Ciudad Delicias, Chih. SMN*",25.5
-92.58,15.2,DESCP,CHIS,"Despoblado, Chis.",27.8
-100.93,21.15,DHGGJ,GTO,"Dolores Hidalgo, Gto.",20.3
-113.46,27.64,DIAZORDAZBN,BCS,"Gustavo DÌçaz Ordaz, B.C.S. SMN*",25.6
-103.88,19.11,DJLCM,COL,"Presa derivadora Jala, Col.",27.1
-99.56,19.88,DNXMX,MEX,"DanxhÛ, MÈx.",14.8
-113.46,27.64,DORBS,BCS,"DÌaz Ordaz, B.C.S.",24.1
-104.67,24.03,DRGDR,DGO,"Durango, Dgo.",20.9
-89.04,21.25,DZIYC,YUC,"Dzidzant˙n, Yuc.",26.3
-100.9,20.28,ECBGJ,GTO,"El Cubo, Gto.",20
-109.23,29.2,ECBSO,SON,"El Cubil, Son.",29.8
-101.24,20.87,ECHGJ,GTO,"El ChapÌn, Gto.",20.7
-98.28,18.97,ECHPB,PUE,"EcheverrÌa, Pue.",17.1
-101.37,20.72,ECNGJ,GTO,"El Conejo, Gto.",20.4
-100.2,25.52,ECSNL,NL,"El Cerrito, N.L.",25.1
-97.65,19.32,ECTTL,TLAX,"El Carmen Tequexquitla, Tlax.",15.1
-116.83,32.47,EFLBN,BC,"El Florido, B.C.",23.4
-108.62,26.43,EFTSI,SIN,"El Fuerte, Sin.",29.7
-100.45,19.97,EGIMC,MICH,"El Gigante, Mich.",19.4
-100.67,18.7,EGLGR,GRO,"El Gallo, Gro.",27
-103.1,23.69,ELCZC,ZAC,"El Cazadero, Zac.",18.5
-92.95,15.5,ELNCP,CHIS,"El Novillero, Chis.",27.6
-98.79,18.69,ELPMR,MOR,"El PeÒÛn, Mor.",21.6
-102.04,22.67,ELSZC,ZAC,"El Saladillo, Zac.",18.2
-116.6,31.89,ELZBN,BC,"Emilio LÛpez Zamora, B.C.",22.5
-95.37,16.43,EMAOX,OAX,"El MarquÈs, Oax.",27.4
-91.79,17.86,EMILIANOZAPATA,TAB,"Emiliano Zapata, Tab. SGT*",4.9
-99.24,19.45,EMOMX,MEX,"El Molinito RÌo Hondo, MÈx.",15.1
-92.92,17.98,EMUTB,TAB,"Villahermosa Muelle, Tab.",29
-99.36,20.16,ENDHD,HGO,"EndhÛ, Hgo.",19.6
-115.15,32.41,ENLBN,BC,"Observatorio de Ejido Nuevo LeÛn, B.C.",31.2
-99.08,23.38,ENNTP,TAMP,"La Encantada, Tamps.",25.5
-96.36,19.41,ENRVC,VER,"El Naranjillo, Ver.",27.1
-101.68,21.17,EPLGJ,GTO,"El Palote, Gto.",21.3
-110.8,27.95,EPLSO,SON,"Observatorio de Empalme, Son.",30.5
-92.81,18.04,EPOTB,TAB,"El Porvenir, Tab.",27.9
-100.45,20.54,EPUQT,QRO,"El Pueblito, Qro.",20.2
-98.69,22.6,ERCTP,TAMP,"Estudiante Ramiro Caballero Dorantes, Tamps.",27.2
-90.76,18.61,ESCARCEGA,CAMP,"Esc·rcega, Camp. SMN*",28
-90.74,18.6,ESCCA,CAMP,"Esc·rcega, Camp.",29.1
-92.67,15.32,ESCCP,CHIS,"Escuintla, Chis.",28.8
-92.67,15.33,ESCUINTLA,CHIS,"Escuintla, Chis. SMN*",28
-100.92,25.44,ESLCL,COAH,"SecretarÌa de Agricultura Saltillo, Coah.",20.7
-96.16,19.07,ETEVC,VER,"El Tejar, Ver.",27.1
-103.35,21.65,EXCZC,ZAC,"Miguel Alem·n, Zac.",19.9
-103.34,20.72,EXPJL,JAL,"La Experiencia, Jal.",21.8
-89.58,20.98,EZAYC,YUC,"Emiliano Zapata, Yuc.",27.6
-89.64,20.94,FAEYC,YUC,"Fuerza AÈrea, Yuc.",27.5
-88.04,19.58,FCRQR,QROO,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",27.9
-98.16,24.84,FDOTP,TAMP,"San Fernando, Tamps.",27
-92.33,15.17,FHACP,CHIS,"Finca Hamburgo, Chis.",20.9
-105.63,28.17,FIMCH,CHIH,"Francisco I. Madero, Chih.",23.1
-89.64,21.05,FIYYC,YUC,"Facultad de IngenierÌa Universidad AutÛnoma de Yucat·n, Yuc.",27.7
-102.89,23.17,FREZC,ZAC,"Fresnillo, Zac.",18.5
-103.96,24,FV2DR,DGO,"Francisco Villa hidromÈtrica, Dgo.",19.5
-103.96,24,FVLDR,DGO,"Francisco Villa, Dgo.",19.5
-103.77,25.27,FZRDR,DGO,"Francisco Zarco, Dgo.",24.8
-92.92,17.97,GABTB,TAB,"Gaviotas 2, Tab.",27.7
-100.08,24.83,GALNL,NL,"Galeana, N.L.",18.8
-99.24,21.91,GANSL,SLP,"Gallinas, S.L.P.",26
-95.56,18.27,GARVC,VER,"Garro, Ver.",27.1
-89.66,20.98,GARYC,YUC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",27.1
-92.91,17.97,GAVIOTAS,TAB,"Gaviotas Villahermosa, Tab. SGT*",27.9
-105.14,20.89,GAVNR,NAY,"Gaviotas, Nay.",27.9
-107.91,25.86,GD2SI,SIN,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",28.8
-105.25,25.5,GESDR,DGO,"General Escobedo, Dgo.",21.9
-100.37,20.57,GHQQT,QRO,"Gerencia Hidalgo, Qro.",20.9
-103.09,22.93,GJAZC,ZAC,"General JoaquÌn Amaro, Zac.",16.2
-101.74,20.44,GLNGJ,GTO,"La Golondrina, Gto.",19.2
-108.09,25.47,GMCSI,SIN,"Guam˙chil, Sin.",28.7
-105.96,25.93,GNCDR,DGO,"GuanacevÌ, Dgo.",14.8
-114.05,27.96,GNGBS,BCS,"Guerrero Negro, B.C.S.",26
-93,17.98,GONTB,TAB,"Gonz·lez, Tab.",27.8
-93.07,17.97,GONZALEZ,TAB,"Gonz·lez, Tab. SGT*",35.1
-108.3,29.2,GPCCH,CHIH,"Guapoca, Chih.",22.1
-102.51,22.75,GPEZC,ZAC,"Guadalupe, Zac.",17.9
-107.07,26.81,GRCCH,CHIH,"Guerachi, Chih.",27.2
-102.46,22.49,GRCZC,ZAC,"Genaro Codina, Zac.",15.5
-98.92,19.58,GRDMX,MEX,"La Grande, MÈx.",17.6
-93.12,16.98,GRICP,CHIS,"Grijalva, Chis.",28.6
-108.47,25.72,GSVSI,SIN,"Guasave, Sin.",30.1
-107.22,25.34,GTNSI,SIN,"Guatenipa, Sin.",28
-101.27,21.01,GTOGJ,GTO,"Observatorio de Guanajuato, Gto.",21
-103.35,20.68,GUAJL,JAL,"Guadalajara Centro, Jal.",20.8
-101.26,21.01,GUANAJUATO,GTO,"Guanajuato, Gto. SGT*",20.5
-103.39,20.71,GUCJL,JAL,"Observatorio de Guadalajara, Jal.",22.4
-104.75,23.96,GVCDR,DGO,"Presidente Guadalupe Victoria, Dgo.",14.7
-104.75,23.96,GVHDR,DGO,"Guadalupe Victoria hidromÈtrica, Dgo.",14.9
-106.97,26.1,GYCCH,CHIH,"Guadalupe y Calvo, Chih.",15.1
-110.85,27.95,GYMSO,SON,"Guaymas, Son.",29.9
-99.65,20.37,HCPHD,HGO,"Huichapan, Hgo.",16
-109.33,25.98,HDZSI,SIN,"Higuera de Zaragoza, Sin.",29.2
-90.11,20.18,HECCA,CAMP,"Hecelchak·n, Camp.",27.2
-98.46,21.77,HGOVC,VER,"El Higo, Ver.",27.3
-100.01,25.96,HGRNL,NL,"Higueras, N.L.",24.7
-99.18,18.57,HIGMR,MOR,"HiguerÛn, Mor.",25.1
-103.61,21.22,HITZC,ZAC,"Huitzila, Zac.",21.4
-98.42,21.15,HJTHD,HGO,"Huejutla, Hgo.",25.4
-98.46,19.1,HJTPB,PUE,"Huejotzingo, Pue.",14.8
-97.78,17.81,HLOOX,OAX,"Observatorio de Huajuapan de LeÛn, Oax.",21.3
-98.29,21.19,HLSVC,VER,"Los Hules, Ver.",27.7
-110.92,29.07,HM2SO,SON,"Observatorio de Hermosillo, Son.",31.8
-110.93,29.07,HMNSO,SON,"Hermosillo, Son.",31.1
-97.91,19.32,HMTTL,TLAX,"Huamantla, Tlax.",16.3
-89.85,19.75,HPOCA,CAMP,"Hopelchen, Camp.",28.1
-98.54,18.77,HQCPB,PUE,"Huaquechula, Pue.",20.5
