Lon,Lat,Clave,Edo,Est,Tmed
-104.06,19.91,BBAJL,JAL,"Basilio Vadillo, Jal.",23.4
-110.24,30.6,BCNSO,SON,"Bacanuchi, Son.",8.4
-108.93,30.36,BCRSO,SON,"Bacerac, Son.",9.9
-103.72,22.41,BCSJL,JAL,"Bocas, Jal.",16.8
-91.48,17.43,BDCTB,TAB,"Boca del Cerro, Tab.",26.3
-98.11,18.91,BDDPB,PUE,"Manuel ¡vila Camacho, Pue.",14.6
-89.22,19.88,BECYC,YUC,"BecanchÈn, Yuc.",21.1
-98.96,21.75,BLMSL,SLP,"Ballesmi, S.L.P.",22.9
-110.22,30,BNMSO,SON,"Banamichi, Son.",13.9
-91.49,17.43,BOCADELCERRO,TAB,"Boca del Cerro, Tab. SGT*",25.2
-89.74,20,BOLCA,CAMP,"BolonchÈn, Camp.",26.4
-93.15,16.64,BOQCP,CHIS,"BoquerÛn, Chis.",25.7
-95.93,16.65,BOQOX,OAX,"Boquilla 1, Oax.",25.6
-99.12,24.08,BR1TP,TAMP,"El Barretal Uno, Tamps.",21
-96.93,19.48,BRIVC,VER,"Briones, Ver.",15.9
-101.84,21.05,BRRGJ,GTO,"El Barrial, Gto.",16.8
-99.22,24.1,BRRTP,TAMP,"El Barretal, Tamps.",22.1
-108.21,28.21,BSSCH,CHIH,"Basaseachi, Chih.",6.4
-102.95,22.82,BTEZC,ZAC,"RamÛn LÛpez Velarde, Zac.",13.6
-107.72,27.03,BTPCH,CHIH,"Batopilas, Chih.",20.2
-107.9,27.9,BTVCH,CHIH,"Batovira, Chih.",4.6
-103.61,19.25,BVSCM,COL,"Buenavista, Col.",23.2
-99.4,18.46,BVSGR,GRO,"Buena Vista, Gro.",25.9
-100.66,18.35,CA2GR,GRO,"Ciudad Altamirano, Gro. SMN*",29.8
-99.74,24.99,CABNL,NL,"Cabezones, N.L.",18.4
-95.74,18.37,CACVC,VER,"Carlos Arturo Carrillo, Ver.",24.6
-107.93,30.38,CAGCH,CHIH,"Observatorio de Nuevo Casas Grandes, Chih.",8.5
-104.7,24,CAGDR,DGO,"Campo AgrÌcola, Dgo.",13.4
-100.66,18.36,CALGR,GRO,"Ciudad Altamirano, Gro.",29.4
-99.7,19.33,CALMX,MEX,"Calixtlahuaca, MÈx.",12.5
-102.71,21.85,CALVILLO,AGS,"Calvillo, Ags. SMN*",16.3
-90.55,19.85,CAMCA,CAMP,"Campeche, Camp. SMN*",13.4
-99.58,24.87,CAMNL,NL,"Camacho, N.L.",20.9
-90.58,19.3,CANCA,CAMP,"Canasayab, Camp.",25.4
-86.82,21.16,CANQR,QROO,"Canc˙n, Q. Roo.",25.1
-89.08,20.46,CANYC,YUC,"Cantamayec, Yuc.",26.1
-105.11,21.83,CAPNR,NAY,"Capomal, Nay.",24.3
-91.76,18.65,CARCA,CAMP,"El Carmen, Camp.",26.8
-99.44,24.98,CARNL,NL,"Carmen de los Elizondo Linares, N.L.",20.4
-93.38,18,CARTB,TAB,"C·rdenas, Tab.",25.5
-92.48,16.31,CASCP,CHIS,"Cascajal, Chis.",24
-114.72,29.73,CATAVINA,BC,"CataviÒa, B.C. SMN*",12.4
-87.86,20.72,CATYC,YUC,"CatzÌn, Yuc.",25
-104.8,24.52,CB2DR,DGO,"Caboraca hidromÈtrica, Dgo.",14.3
-99.17,19.45,CBIDF,CDMX,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",17.9
-101.46,20.32,CBLMC,MICH,"Casa Blanca, Mich.",17.3
-104.81,24.54,CBRDR,DGO,"Caboraca, Dgo.",14.3
-99.52,19.57,CCAMX,MEX,"Cerro Catedral, MÈx. SMN*",16.6
-102.06,26.98,CCGCL,COAH,"Cuatro CiÈnegas, Coah.",19.2
-99.7,17.67,CCHGR,GRO,"Chichihualco, Gro.",22.7
-99.28,25.71,CCHNL,NL,"Cuchillo Solidaridad, N.L.",20.2
-95.8,18.3,CCLVC,VER,"Chacaltianguis, Ver.",25
-111.66,25.01,CCNBS,BCS,"Observatorio de Ciudad ConstituciÛn, B.C.S.",17.2
-105.17,27.69,CCOCH,CHIH,"Ciudad Camargo, Chih.",13.9
-109.62,27.42,CCRSO,SON,"Cocoraque, Son.",16.1
-100.95,29.33,CDACL,COAH,"Ciudad AcuÒa, Coah.",15
-100.17,25.95,CDFNL,NL,"CiÈnega de Flores, N.L.",19.3
-105.45,28.21,CDLCH,CHIH,"Ciudad Delicias, Chih.",12.4
-100.66,26.84,CDLCL,COAH,"Candela, Coah.",18.5
-103.73,18.76,CDOCM,COL,"Cerro de Ortega, Col.",24.3
-96.26,18,CDOOX,OAX,"Miguel de la Madrid Hurtado, Oax.",24.3
-98.6,26.24,CDOTP,TAMP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",20.1
-102.68,22,CDRAG,AGS,"La Codorniz, Ags.",18.3
-97.44,18.99,CDSPB,PUE,"Ciudad Serd·n, Pue.",14.6
-99.02,21.98,CDVSL,SLP,"Ciudad Valles, S.L.P.",23.5
-99.14,19.52,CEADF,CDMX,"Campamento Amealco, Cd. de MÈx.",17.9
-104.12,26.52,CEBDR,DGO,"Ceballos, Dgo.",12.8
-96.7,19.43,CEGVC,VER,"Cerro Gordo, Ver.",20.5
-98.97,19.48,CEMCAS,MEX,"CEMCAS, MÈx. SMN*",21.5
-97.96,18.97,CEMPB,PUE,"Cemex, Pue.",15.2
-102.73,23.6,CFPZC,ZAC,"CaÒitas de Felipe Pescador, Zac",13.5
-104.12,24.44,CGVDR,DGO,"Ciudad Guadalupe Victoria, Dgo.",14.8
-103.47,19.7,CGZJL,JAL,"Observatorio de Ciudad Guzm·n, Jal.",17.2
-103.2,20.29,CHAJL,JAL,"Chapala 1, Jal. SMN*",20.6
-93.1,16.94,CHICP,CHIS,"Manuel Moreno Torres, Chis.",25.9
-99.5,17.55,CHIGR,GRO,"Chilpancingo, Gro.",20.8
-94.82,16.58,CHIOX,OAX,"Chicapa, Oax.",27.4
-98.58,18.52,CHIPB,PUE,"Chietla, Pue.",22.4
-88.47,20.39,CHIYC,YUC,"Chan Chichimil·, Yuc.",23.7
-102.9,22,CHIZC,ZAC,"El Chique, Zac.",19.1
-99.18,17.61,CHLGR,GRO,"Chilapa, Gro.",20.1
-98.32,19.07,CHLPB,PUE,"Cholula, Pue.",16.6
-90.72,19.36,CHMCA,CAMP,"ChampotÛn, Camp.",25.4
-92.28,15.75,CHMCP,CHIS,"Chicomuselo, Chis.",24.2
-102.2,22.01,CHOAG,AGS,"CaÒada Honda, Ags.",12.9
-88.33,18.5,CHOQR,QROO,"Observatorio de Chetumal, Q. Roo.",27.2
-89.83,20.75,CHOYC,YUC,"Chochol·, Yuc.",25.8
-98.88,19.48,CHPMX,MEX,"Chapingo, MÈx.",16.1
-98.57,18.11,CHSPB,PUE,"Chila de la Sal, Pue.",23.5
-111.52,30.87,CHTSO,SON,"CuauhtÈmoc, Son.",14.1
-95.06,16.5,CHVOX,OAX,"Santiago Chivela, Oax.",23.2
-108.33,26.74,CHXSI,SIN,"Observatorio de Choix, Sin.",17.6
-98.16,21.74,CHYVC,VER,"Paso de Piedras, Ver.",22.2
-89.64,21.03,CICYC,YUC,"Centro de InvestigaciÛn CientÌfica, Yuc.",26.4
-99.92,22.58,CIUDADMANTE,TAMP,"Ciudad Mante, Tamps. SMN*",24.1
-110.74,29.47,CJNSO,SON,"El CajÛn, Son.",13.2
-106.4,31.74,CJZCH,CHIH,"Ciudad Ju·rez, Chih.",10.3
-107.4,24.82,CLCSI,SIN,"Culiac·n, Sin.",19.5
-103.63,18.83,CLLCM,COL,"Callejones, Col.",25.8
-105.38,27.58,CLNCH,CHIH,"Ing. Andrew Weiss, Chih.",11.7
-103.52,25.53,CLRDR,DGO,"Ciudad Lerdo, Dgo.",17.8
-103.25,22.13,CLTJL,JAL,"Observatorio de Colotl·n, Jal.",16
-102.19,21.83,CLVAG,AGS,"Calvillo, Ags.",12.1
-100.82,20.54,CLYGJ,GTO,"Celaya, Gto.",18.6
-99.24,19.53,CLYMX,MEX,"Calacoaya, MÈx.",16.4
-90.54,19.84,CMPCA,CAMP,"Campeche, Camp.",25.8
-98.2,19.02,CNAPB,PUE,"Conagua, Pue.",18.1
-103.7,24.87,CNCDR,DGO,"CuencamÈ, Dgo.",16.4
-86.78,21.07,CNCQR,QROO,"Canc˙n Radar, Q. Roo. SMN*",25.4
-91.05,18.18,CNDCA,CAMP,"Candelaria, Camp.",25.4
-108.54,27.42,CNDCH,CHIH,"ChÌnipas, Chih.",17.4
-98.05,19.74,CNGPB,PUE,"Chignahuapan, Pue.",14.1
-98.41,16.47,CNLGR,GRO,"Cuajinicuilapa, Gro.",28.1
-99.3,19.7,CNPMX,MEX,"La ConcepciÛn, MÈx.",14.8
-101.99,21.9,CNSAG,AGS,"Los Conos, Ags.",15.2
-100.08,20.42,CNSQT,QRO,"ConstituciÛn de 1917, Qro.",17.2
-100.95,29.21,CNTCL,COAH,"El Centenario, Coah.",15.1
-104.75,24.5,CNTDR,DGO,"Canatl·n, Dgo.",14.1
-86.91,20.48,CO2QR,QROO,"Cozumel, Q. Roo. SMN*",24.4
-98.16,18.61,COAPB,PUE,"Coatzingo, Pue.",22.2
-96.94,19.45,COAVC,VER,"Coatepec, Ver.",17.8
-90.51,19.84,COBCA,CAMP,"Observatorio de Campeche, Camp.",26.5
-99.63,19.29,COBMX,MEX,"Observatorio de Toluca, MÈx.",8.7
-109.94,27.5,COBSO,SON,"Observatorio de Ciudad ObregÛn, Son.",17.4
-99.66,18.25,COCGR,GRO,"Cocula, Gro.",24.9
-101.47,21.07,COMGJ,GTO,"Comanjilla, Gto.",17.6
-97.82,25.97,CONTP,TAMP,"Control, Tamps.",20.2
-89.5,21.08,CONYC,YUC,"Conkal, Yuc.",25.9
-92.1,16.2,COOCP,CHIS,"Observatorio de Comit·n, Chis.",19.3
-98.97,16.61,COPGR,GRO,"Copala, Gro.",22.8
-100.36,20.2,CORGJ,GTO,"Coroneo, Gto.",14
-101.86,20.21,CORMC,MICH,"Corrales, Mich.",17.5
-98.94,23.94,CORTP,TAMP,"Corona, Tamps.",22
-101.39,24.62,CORZC,ZAC,"ConcepciÛn del Oro, Zac.",13.7
-94.4,18.1,COTVC,VER,"Observatorio de Coatzacoalcos, Ver.",24.5
-86.95,20.51,COZQR,QROO,"Cozumel, Q. Roo.",25.5
-105.13,20,CPEJL,JAL,"CajÛn de PeÒa, Jal.",24
-98.56,19.59,CPPTL,TLAX,"Calpulalpan, Tlax.",12.4
-99.4,24.94,CPRNL,NL,"JosÈ LÛpez Portillo, N.L.",20
-103.8,19.21,CQMCM,COL,"Coquimatl·n, Col.",24.3
-96.37,19.36,CRDVC,VER,"Cardel, Ver.",24.7
-107.63,27.75,CRLCH,CHIH,"Creel, Chih.",5.1
-101.67,20.62,CRMGJ,GTO,"Cuer·maro, Gto.",19.3
-116.7,32.48,CRRBN,BC,"El Carrizo, B.C.",11.2
-96.65,19.32,CRRVC,VER,"Carrizal, Ver.",24
-100.96,20.49,CRTGJ,GTO,"Cort·zar, Gto.",18.7
-101.74,21.5,CRTJL,JAL,"El Cuarenta, Jal.",15.8
-99.7,24.78,CRUNL,NL,"Crucitas, N.L.",17
-99.61,26.09,CRVNL,NL,"Cerralvo, N.L.",19.4
-109.93,22.9,CSLBS,BCS,"Cabo San Lucas, B.C.S.",17.6
-102.3,22.36,CSOAG,AGS,"CosÌo, Ags.",15.1
-100.9,20.95,CSRGJ,GTO,"Cinco SeÒores, Gto.",15.6
-101.67,21.19,CSSGJ,GTO,"Los Castillos, Gto.",19.1
-101.67,21.2,CSTGJ,GTO,"Los Castillos, Gto.",19.1
-99.2,19.41,CTMDF,CDMX,"Observatorio de Tacubaya, Cd. de MÈx.",18.6
-100.28,22.43,CTSSL,SLP,"Cerritos, S.L.P.",18.9
-95.3,18.14,CTTVC,VER,"Cuatotolapan, Ver.",23.5
-97.52,20.03,CTZPB,PUE,"Cuetzalan del Progreso, Pue.",18.2
-103.6,19.32,CUACM,COL,"CuauhtÈmoc, Col.",22.2
-98.95,18.81,CUAMR,MOR,"Cuautla, Mor.",21.9
-99.29,19.37,CUASE,CDMX,"Cuajimalpa, Cd. de MÈx. SGIRPC*",15.3
-97.77,19.3,CUATL,TLAX,"Cuapiaxtla, Tlax.",14.9
-102.35,22.45,CUAZC,ZAC,"Ciudad CuauhtÈmoc, Zac.",14.9
-99.2,18.9,CUEMR,MOR,"Cuernavaca, Mor.",21.2
-96.95,17.8,CUIOX,OAX,"Cuicatl·n, Oax.",21.5
-105.22,20.59,CULJL,JAL,"Cuale, Jal.",21.5
-99.38,18.7,CUTMR,MOR,"Cuautlita, Mor.",21.1
-89.31,20.74,CUZYC,YUC,"Cuzama, Yuc.",26.2
-99.17,23.72,CVCTP,TAMP,"Observatorio de Ciudad Victoria, Tamps.",21
-99.19,23.73,CVTTP,TAMP,"Ciudad Victoria, Tamps.",19.3
-103.45,21.07,CXTJL,JAL,"Cuixtla, Jal.",22.4
-87.68,21.51,CYOYC,YUC,"El Cuyo, Yuc.",23.7
-101.05,17.38,CYQGR,GRO,"Coyuquilla, Gro.",26.7
-103.47,25.54,CYTCL,COAH,"Coyote, Coah.",19.8
-108.76,26.6,CZNSO,SON,"Cazanate, Son.",17.1
-100.17,23.68,DARNL,NL,"Doctor Arroyo, N.L.",16.9
-99.2,19.3,DATDF,CDMX,"DesviaciÛn Alta, Cd. de MÈx.",16.5
-92.58,15.2,DESCP,CHIS,"Despoblado, Chis.",28.2
-100.93,21.15,DHGGJ,GTO,"Dolores Hidalgo, Gto.",17.6
-113.46,27.64,DIAZORDAZBN,BCS,"Gustavo DÌçaz Ordaz, B.C.S. SMN*",15.4
-103.88,19.11,DJLCM,COL,"Presa derivadora Jala, Col.",24.2
-99.56,19.88,DNXMX,MEX,"DanxhÛ, MÈx.",11.3
-113.46,27.64,DORBS,BCS,"DÌaz Ordaz, B.C.S.",14
-104.67,24.03,DRGDR,DGO,"Durango, Dgo.",16
-89.04,21.25,DZIYC,YUC,"Dzidzant˙n, Yuc.",22.2
-100.9,20.28,ECBGJ,GTO,"El Cubo, Gto.",17.2
-109.23,29.2,ECBSO,SON,"El Cubil, Son.",15.5
-101.24,20.87,ECHGJ,GTO,"El ChapÌn, Gto.",16.4
-98.28,18.97,ECHPB,PUE,"EcheverrÌa, Pue.",14.6
-101.37,20.72,ECNGJ,GTO,"El Conejo, Gto.",17.4
-100.2,25.52,ECSNL,NL,"El Cerrito, N.L.",18.1
-97.65,19.32,ECTTL,TLAX,"El Carmen Tequexquitla, Tlax.",11.9
-116.83,32.47,EFLBN,BC,"El Florido, B.C.",12.5
-108.62,26.43,EFTSI,SIN,"El Fuerte, Sin.",18.5
-100.45,19.97,EGIMC,MICH,"El Gigante, Mich.",17.9
-100.67,18.7,EGLGR,GRO,"El Gallo, Gro.",28.6
-103.1,23.69,ELCZC,ZAC,"El Cazadero, Zac.",13.6
-92.95,15.5,ELNCP,CHIS,"El Novillero, Chis.",28.1
-98.79,18.69,ELPMR,MOR,"El PeÒÛn, Mor.",21.2
-102.04,22.67,ELSZC,ZAC,"El Saladillo, Zac.",12.8
-95.37,16.43,EMAOX,OAX,"El MarquÈs, Oax.",27
-91.79,17.86,EMILIANOZAPATA,TAB,"Emiliano Zapata, Tab. SGT*",25
-99.24,19.45,EMOMX,MEX,"El Molinito RÌo Hondo, MÈx.",15.6
-92.92,17.98,EMUTB,TAB,"Villahermosa Muelle, Tab.",25.9
-99.36,20.16,ENDHD,HGO,"EndhÛ, Hgo.",17.6
-115.15,32.41,ENLBN,BC,"Observatorio de Ejido Nuevo LeÛn, B.C.",14.3
-99.08,23.38,ENNTP,TAMP,"La Encantada, Tamps.",21.1
-96.36,19.41,ENRVC,VER,"El Naranjillo, Ver.",24.3
-101.68,21.17,EPLGJ,GTO,"El Palote, Gto.",18.5
-110.8,27.95,EPLSO,SON,"Observatorio de Empalme, Son.",17.4
-92.81,18.04,EPOTB,TAB,"El Porvenir, Tab.",25.2
-100.45,20.54,EPUQT,QRO,"El Pueblito, Qro.",17.6
-98.69,22.6,ERCTP,TAMP,"Estudiante Ramiro Caballero Dorantes, Tamps.",23.3
-90.76,18.61,ESCARCEGA,CAMP,"Esc·rcega, Camp. SMN*",25.5
-90.74,18.6,ESCCA,CAMP,"Esc·rcega, Camp.",25.5
-92.67,15.32,ESCCP,CHIS,"Escuintla, Chis.",30.3
-92.67,15.33,ESCUINTLA,CHIS,"Escuintla, Chis. SMN*",28.8
-100.92,25.44,ESLCL,COAH,"SecretarÌa de Agricultura Saltillo, Coah.",16.6
-96.16,19.07,ETEVC,VER,"El Tejar, Ver.",23.3
-103.35,21.65,EXCZC,ZAC,"Miguel Alem·n, Zac.",14.9
-103.34,20.72,EXPJL,JAL,"La Experiencia, Jal.",19.2
-91.75,17.75,EZATB,TAB,"Emiliano Zapata, Tab.",24.8
-89.58,20.98,EZAYC,YUC,"Emiliano Zapata, Yuc.",25.6
-89.64,20.94,FAEYC,YUC,"Fuerza AÈrea, Yuc.",26
-88.04,19.58,FCRQR,QROO,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",26.1
-98.16,24.84,FDOTP,TAMP,"San Fernando, Tamps.",21
-92.33,15.17,FHACP,CHIS,"Finca Hamburgo, Chis.",21
-105.63,28.17,FIMCH,CHIH,"Francisco I. Madero, Chih.",12.6
-89.64,21.05,FIYYC,YUC,"Facultad de IngenierÌa Universidad AutÛnoma de Yucat·n, Yuc.",25.6
-102.89,23.17,FREZC,ZAC,"Fresnillo, Zac.",15.6
-103.96,24,FV2DR,DGO,"Francisco Villa hidromÈtrica, Dgo.",14.5
-103.96,24,FVLDR,DGO,"Francisco Villa, Dgo.",14.5
-103.77,25.27,FZRDR,DGO,"Francisco Zarco, Dgo.",18.1
-92.92,17.97,GABTB,TAB,"Gaviotas 2, Tab.",25.1
-100.08,24.83,GALNL,NL,"Galeana, N.L.",16
-99.24,21.91,GANSL,SLP,"Gallinas, S.L.P.",21.6
-95.56,18.27,GARVC,VER,"Garro, Ver.",24.4
-89.66,20.98,GARYC,YUC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",24.8
-92.91,17.97,GAVIOTAS,TAB,"Gaviotas Villahermosa, Tab. SGT*",25
-105.14,20.89,GAVNR,NAY,"Gaviotas, Nay.",23.9
-99.09,19.48,GCNDF,CDMX,"km 6+250, Cd. de MÈx.",15.9
-107.91,25.86,GD2SI,SIN,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",20.1
-105.25,25.5,GESDR,DGO,"General Escobedo, Dgo.",15.2
-100.37,20.57,GHQQT,QRO,"Gerencia Hidalgo, Qro.",18.7
-103.09,22.93,GJAZC,ZAC,"General JoaquÌn Amaro, Zac.",14.3
-101.74,20.44,GLNGJ,GTO,"La Golondrina, Gto.",18.3
-108.09,25.47,GMCSI,SIN,"Guam˙chil, Sin.",19.6
-105.96,25.93,GNCDR,DGO,"GuanacevÌ, Dgo.",7.7
-114.05,27.96,GNGBS,BCS,"Guerrero Negro, B.C.S.",17.4
-93,17.98,GONTB,TAB,"Gonz·lez, Tab.",25.7
-93.07,17.97,GONZALEZ,TAB,"Gonz·lez, Tab. SGT*",28.1
-108.3,29.2,GPCCH,CHIH,"Guapoca, Chih.",8.8
-102.51,22.75,GPEZC,ZAC,"Guadalupe, Zac.",14.9
-107.07,26.81,GRCCH,CHIH,"Guerachi, Chih.",19.5
-102.46,22.49,GRCZC,ZAC,"Genaro Codina, Zac.",11.7
-98.92,19.58,GRDMX,MEX,"La Grande, MÈx.",17.5
-93.12,16.98,GRICP,CHIS,"Grijalva, Chis.",27
-108.47,25.72,GSVSI,SIN,"Guasave, Sin.",18.8
-107.22,25.34,GTNSI,SIN,"Guatenipa, Sin.",22.1
-101.27,21.01,GTOGJ,GTO,"Observatorio de Guanajuato, Gto.",18
-103.35,20.68,GUAJL,JAL,"Guadalajara Centro, Jal.",19.9
-101.26,21.01,GUANAJUATO,GTO,"Guanajuato, Gto. SGT*",18
-103.39,20.71,GUCJL,JAL,"Observatorio de Guadalajara, Jal.",18.6
-104.75,23.96,GVCDR,DGO,"Presidente Guadalupe Victoria, Dgo.",10.8
-104.75,23.96,GVHDR,DGO,"Guadalupe Victoria hidromÈtrica, Dgo.",10.8
-106.97,26.1,GYCCH,CHIH,"Guadalupe y Calvo, Chih.",8
-110.85,27.95,GYMSO,SON,"Guaymas, Son.",16.2
-99.65,20.37,HCPHD,HGO,"Huichapan, Hgo.",16.5
-109.33,25.98,HDZSI,SIN,"Higuera de Zaragoza, Sin.",17.5
-90.11,20.18,HECCA,CAMP,"Hecelchak·n, Camp.",26.8
-99.15,19.41,HGMSE,CDMX,"Hospital General de MÈxico, Cd. de MÈx. SGIRPC*",18.4
-98.46,21.77,HGOVC,VER,"El Higo, Ver.",23.9
-100.01,25.96,HGRNL,NL,"Higueras, N.L.",19.1
-99.18,18.57,HIGMR,MOR,"HiguerÛn, Mor.",25.5
-103.61,21.22,HITZC,ZAC,"Huitzila, Zac.",14
-98.42,21.15,HJTHD,HGO,"Huejutla, Hgo.",23.3
-98.46,19.1,HJTPB,PUE,"Huejotzingo, Pue.",12.2
-98.29,21.19,HLSVC,VER,"Los Hules, Ver.",23.1
-110.92,29.07,HM2SO,SON,"Observatorio de Hermosillo, Son.",16.2
-110.93,29.07,HMNSO,SON,"Hermosillo, Son.",16.8
-97.91,19.32,HMTTL,TLAX,"Huamantla, Tlax.",13.7
-89.85,19.75,HPOCA,CAMP,"Hopelchen, Camp.",27.2
-98.54,18.77,HQCPB,PUE,"Huaquechula, Pue.",19.8
-108.96,30.21,HSHSO,SON,"Huachinera, Son.",9.3
-96.95,19.18,HTSVC,VER,"Huatusco, Ver.",15.5
-102.25,20.48,HUAJL,JAL,"Huascato, Jal.",18.1
