Lon,Lat,Clave,Edo,Est,Tmed
-91.76,18.65,CARCA,CAMP,"El Carmen, Camp.",29.5
-99.44,24.98,CARNL,NL,"Carmen de los Elizondo Linares, N.L.",29.7
-93.38,18,CARTB,TAB,"C·rdenas, Tab.",26.8
-92.48,16.31,CASCP,CHIS,"Cascajal, Chis.",25.9
-114.72,29.73,CATAVINA,BC,"CataviÒa, B.C. SMN*",27.9
-87.86,20.72,CATYC,YUC,"CatzÌn, Yuc.",27.7
-104.8,24.52,CB2DR,DGO,"Caboraca hidromÈtrica, Dgo.",19.6
-99.17,19.45,CBIDF,CDMX,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",18.9
-101.46,20.32,CBLMC,MICH,"Casa Blanca, Mich.",21.3
-104.81,24.54,CBRDR,DGO,"Caboraca, Dgo.",19.8
-99.52,19.57,CCAMX,MEX,"Cerro Catedral, MÈx. SMN*",28.8
-102.06,26.98,CCGCL,COAH,"Cuatro CiÈnegas, Coah.",28.6
-99.28,25.71,CCHNL,NL,"Cuchillo Solidaridad, N.L.",30.3
-95.8,18.3,CCLVC,VER,"Chacaltianguis, Ver.",28.2
-111.66,25.01,CCNBS,BCS,"Observatorio de Ciudad ConstituciÛn, B.C.S.",28.4
-105.17,27.69,CCOCH,CHIH,"Ciudad Camargo, Chih.",27.3
-109.62,27.42,CCRSO,SON,"Cocoraque, Son.",31.5
-100.95,29.33,CDACL,COAH,"Ciudad AcuÒa, Coah.",29.5
-100.17,25.95,CDFNL,NL,"CiÈnega de Flores, N.L.",29.9
-105.45,28.21,CDLCH,CHIH,"Ciudad Delicias, Chih.",27.1
-100.66,26.84,CDLCL,COAH,"Candela, Coah.",30.1
-103.73,18.76,CDOCM,COL,"Cerro de Ortega, Col.",29.1
-96.26,18,CDOOX,OAX,"Miguel de la Madrid Hurtado, Oax.",27.4
-98.6,26.24,CDOTP,TAMP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",29.6
-102.68,22,CDRAG,AGS,"La Codorniz, Ags.",21.6
-97.44,18.99,CDSPB,PUE,"Ciudad Serd·n, Pue.",16.3
-99.02,21.98,CDVSL,SLP,"Ciudad Valles, S.L.P.",28.6
-99.14,19.52,CEADF,CDMX,"Campamento Amealco, Cd. de MÈx.",18.7
-104.12,26.52,CEBDR,DGO,"Ceballos, Dgo.",26.1
-96.7,19.43,CEGVC,VER,"Cerro Gordo, Ver.",22.9
-98.97,19.48,CEMCAS,MEX,"CEMCAS, MÈx. SMN*",27.5
-97.96,18.97,CEMPB,PUE,"Cemex, Pue.",16.9
-102.73,23.6,CFPZC,ZAC,"CaÒitas de Felipe Pescador, Zac",16.5
-104.12,24.44,CGVDR,DGO,"Ciudad Guadalupe Victoria, Dgo.",21
-103.47,19.7,CGZJL,JAL,"Observatorio de Ciudad Guzm·n, Jal.",21.9
-103.2,20.29,CHAJL,JAL,"Chapala 1, Jal. SMN*",21.9
-93.1,16.94,CHICP,CHIS,"Manuel Moreno Torres, Chis.",26.7
-99.5,17.55,CHIGR,GRO,"Chilpancingo, Gro.",22.7
-94.82,16.58,CHIOX,OAX,"Chicapa, Oax.",30.2
-98.58,18.52,CHIPB,PUE,"Chietla, Pue.",23.7
-88.47,20.39,CHIYC,YUC,"Chan Chichimil·, Yuc.",26.1
-102.9,22,CHIZC,ZAC,"El Chique, Zac.",23.1
-99.18,17.61,CHLGR,GRO,"Chilapa, Gro.",22.2
-98.32,19.07,CHLPB,PUE,"Cholula, Pue.",18.3
-90.72,19.36,CHMCA,CAMP,"ChampotÛn, Camp.",28.3
-92.28,15.75,CHMCP,CHIS,"Chicomuselo, Chis.",24.3
-102.2,22.01,CHOAG,AGS,"CaÒada Honda, Ags.",20.2
-88.33,18.5,CHOQR,QROO,"Observatorio de Chetumal, Q. Roo.",29
-89.83,20.75,CHOYC,YUC,"Chochol·, Yuc.",27.9
-98.57,18.11,CHSPB,PUE,"Chila de la Sal, Pue.",25.1
-111.52,30.87,CHTSO,SON,"CuauhtÈmoc, Son.",29.6
-95.06,16.5,CHVOX,OAX,"Santiago Chivela, Oax.",25.2
-108.33,26.74,CHXSI,SIN,"Observatorio de Choix, Sin.",30.1
-98.16,21.74,CHYVC,VER,"Paso de Piedras, Ver.",28.2
-89.64,21.03,CICYC,YUC,"Centro de InvestigaciÛn CientÌfica, Yuc.",28.7
-106.45,31.76,CILANORTE,CHIH,"CILA Norte, Chih. SGT*",28.2
-99.92,22.58,CIUDADMANTE,TAMP,"Ciudad Mante, Tamps. SMN*",29.5
-110.74,29.47,CJNSO,SON,"El CajÛn, Son.",31
-106.4,31.74,CJZCH,CHIH,"Ciudad Ju·rez, Chih.",29.4
-107.4,24.82,CLCSI,SIN,"Culiac·n, Sin.",30.7
-97.54,21.07,CLHVC,VER,"Chalahuite, Ver.",28.1
-103.63,18.83,CLLCM,COL,"Callejones, Col.",29.4
-105.38,27.58,CLNCH,CHIH,"Ing. Andrew Weiss, Chih.",24.5
-103.52,25.53,CLRDR,DGO,"Ciudad Lerdo, Dgo.",26.7
-103.25,22.13,CLTJL,JAL,"Observatorio de Colotl·n, Jal.",21.4
-102.19,21.83,CLVAG,AGS,"Calvillo, Ags.",17.8
-100.82,20.54,CLYGJ,GTO,"Celaya, Gto.",21.3
-99.24,19.53,CLYMX,MEX,"Calacoaya, MÈx.",18.3
-90.54,19.84,CMPCA,CAMP,"Campeche, Camp.",28.9
-98.2,19.02,CNAPB,PUE,"Conagua, Pue.",20.2
-103.7,24.87,CNCDR,DGO,"CuencamÈ, Dgo.",23.5
-86.78,21.07,CNCQR,QROO,"Canc˙n Radar, Q. Roo. SMN*",28.6
-91.05,18.18,CNDCA,CAMP,"Candelaria, Camp.",28.4
-108.54,27.42,CNDCH,CHIH,"ChÌnipas, Chih.",29.8
-98.05,19.74,CNGPB,PUE,"Chignahuapan, Pue.",14.3
-98.41,16.47,CNLGR,GRO,"Cuajinicuilapa, Gro.",29
-99.3,19.7,CNPMX,MEX,"La ConcepciÛn, MÈx.",17.2
-101.99,21.9,CNSAG,AGS,"Los Conos, Ags.",19.8
-100.08,20.42,CNSQT,QRO,"ConstituciÛn de 1917, Qro.",19.4
-100.95,29.21,CNTCL,COAH,"El Centenario, Coah.",31.2
-104.75,24.5,CNTDR,DGO,"Canatl·n, Dgo.",19.7
-86.91,20.48,CO2QR,QROO,"Cozumel, Q. Roo. SMN*",27.4
-98.16,18.61,COAPB,PUE,"Coatzingo, Pue.",22.5
-96.94,19.45,COAVC,VER,"Coatepec, Ver.",20.9
-90.51,19.84,COBCA,CAMP,"Observatorio de Campeche, Camp.",29.1
-99.63,19.29,COBMX,MEX,"Observatorio de Toluca, MÈx.",15.3
-109.94,27.5,COBSO,SON,"Observatorio de Ciudad ObregÛn, Son.",32
-99.66,18.25,COCGR,GRO,"Cocula, Gro.",26.6
-101.47,21.07,COMGJ,GTO,"Comanjilla, Gto.",20.2
-97.82,25.97,CONTP,TAMP,"Control, Tamps.",29.7
-89.5,21.08,CONYC,YUC,"Conkal, Yuc.",27.8
-92.1,16.2,COOCP,CHIS,"Observatorio de Comit·n, Chis.",20.7
-98.97,16.61,COPGR,GRO,"Copala, Gro.",25.5
-100.36,20.2,CORGJ,GTO,"Coroneo, Gto.",16.9
-101.86,20.21,CORMC,MICH,"Corrales, Mich.",20.8
-98.94,23.94,CORTP,TAMP,"Corona, Tamps.",30.3
-101.39,24.62,CORZC,ZAC,"ConcepciÛn del Oro, Zac.",20.2
-94.4,18.1,COTVC,VER,"Observatorio de Coatzacoalcos, Ver.",28.3
-86.95,20.51,COZQR,QROO,"Cozumel, Q. Roo.",28.5
-105.13,20,CPEJL,JAL,"CajÛn de PeÒa, Jal.",28
-98.56,19.59,CPPTL,TLAX,"Calpulalpan, Tlax.",14
-99.4,24.94,CPRNL,NL,"JosÈ LÛpez Portillo, N.L.",28.5
-103.8,19.21,CQMCM,COL,"Coquimatl·n, Col.",27.9
-96.37,19.36,CRDVC,VER,"Cardel, Ver.",28.3
-107.63,27.75,CRLCH,CHIH,"Creel, Chih.",15.5
-101.67,20.62,CRMGJ,GTO,"Cuer·maro, Gto.",21.7
-96.65,19.32,CRRVC,VER,"Carrizal, Ver.",27
-100.96,20.49,CRTGJ,GTO,"Cort·zar, Gto.",21.8
-101.74,21.5,CRTJL,JAL,"El Cuarenta, Jal.",20.5
-99.7,24.78,CRUNL,NL,"Crucitas, N.L.",25.1
-99.61,26.09,CRVNL,NL,"Cerralvo, N.L.",29.7
-109.93,22.9,CSLBS,BCS,"Cabo San Lucas, B.C.S.",26.2
-102.3,22.36,CSOAG,AGS,"CosÌo, Ags.",19.3
-100.9,20.95,CSRGJ,GTO,"Cinco SeÒores, Gto.",19.7
-101.67,21.19,CSSGJ,GTO,"Los Castillos, Gto.",20.9
-101.67,21.2,CSTGJ,GTO,"Los Castillos, Gto.",20.9
-99.2,19.41,CTMDF,CDMX,"Observatorio de Tacubaya, Cd. de MÈx.",19.2
-100.28,22.43,CTSSL,SLP,"Cerritos, S.L.P.",23.7
-95.3,18.14,CTTVC,VER,"Cuatotolapan, Ver.",27.2
-97.52,20.03,CTZPB,PUE,"Cuetzalan del Progreso, Pue.",22.1
-103.6,19.32,CUACM,COL,"CuauhtÈmoc, Col.",24.2
-98.95,18.81,CUAMR,MOR,"Cuautla, Mor.",22
-99.29,19.37,CUASE,CDMX,"Cuajimalpa, Cd. de MÈx. SGIRPC*",15.4
-97.77,19.3,CUATL,TLAX,"Cuapiaxtla, Tlax.",14.3
-102.35,22.45,CUAZC,ZAC,"Ciudad CuauhtÈmoc, Zac.",20.2
-99.2,18.9,CUEMR,MOR,"Cuernavaca, Mor.",21.4
-96.95,17.8,CUIOX,OAX,"Cuicatl·n, Oax.",24.7
-105.22,20.59,CULJL,JAL,"Cuale, Jal.",26.9
-99.38,18.7,CUTMR,MOR,"Cuautlita, Mor.",25.8
-89.31,20.74,CUZYC,YUC,"Cuzama, Yuc.",29.5
-99.17,23.72,CVCTP,TAMP,"Observatorio de Ciudad Victoria, Tamps.",29
-99.19,23.73,CVTTP,TAMP,"Ciudad Victoria, Tamps.",29.2
-103.45,21.07,CXTJL,JAL,"Cuixtla, Jal.",26.9
-87.68,21.51,CYOYC,YUC,"El Cuyo, Yuc.",28
-101.05,17.38,CYQGR,GRO,"Coyuquilla, Gro.",27.5
-103.47,25.54,CYTCL,COAH,"Coyote, Coah.",28.1
-108.76,26.6,CZNSO,SON,"Cazanate, Son.",31
-100.17,23.68,DARNL,NL,"Doctor Arroyo, N.L.",22.2
-99.2,19.3,DATDF,CDMX,"DesviaciÛn Alta, Cd. de MÈx.",19.6
-105.5,28.17,DELICIAS,CHIH,"Ciudad Delicias, Chih. SMN*",27.9
-92.58,15.2,DESCP,CHIS,"Despoblado, Chis.",28.2
-100.93,21.15,DHGGJ,GTO,"Dolores Hidalgo, Gto.",21.3
-113.46,27.64,DIAZORDAZBN,BCS,"Gustavo DÌçaz Ordaz, B.C.S. SMN*",26.3
-103.88,19.11,DJLCM,COL,"Presa derivadora Jala, Col.",28.3
-99.56,19.88,DNXMX,MEX,"DanxhÛ, MÈx.",14.8
-113.46,27.64,DORBS,BCS,"DÌaz Ordaz, B.C.S.",24.8
-104.67,24.03,DRGDR,DGO,"Durango, Dgo.",22.5
-89.04,21.25,DZIYC,YUC,"Dzidzant˙n, Yuc.",26.3
-100.9,20.28,ECBGJ,GTO,"El Cubo, Gto.",20.4
-109.23,29.2,ECBSO,SON,"El Cubil, Son.",30.9
-101.24,20.87,ECHGJ,GTO,"El ChapÌn, Gto.",20.9
-98.28,18.97,ECHPB,PUE,"EcheverrÌa, Pue.",17.4
-101.37,20.72,ECNGJ,GTO,"El Conejo, Gto.",20.8
-100.2,25.52,ECSNL,NL,"El Cerrito, N.L.",27.5
-97.65,19.32,ECTTL,TLAX,"El Carmen Tequexquitla, Tlax.",14.8
-116.83,32.47,EFLBN,BC,"El Florido, B.C.",22.2
-108.62,26.43,EFTSI,SIN,"El Fuerte, Sin.",31.1
-100.45,19.97,EGIMC,MICH,"El Gigante, Mich.",19.3
-100.67,18.7,EGLGR,GRO,"El Gallo, Gro.",27.7
-103.1,23.69,ELCZC,ZAC,"El Cazadero, Zac.",19.5
-92.95,15.5,ELNCP,CHIS,"El Novillero, Chis.",29
-98.79,18.69,ELPMR,MOR,"El PeÒÛn, Mor.",22.8
-102.04,22.67,ELSZC,ZAC,"El Saladillo, Zac.",18.8
-116.6,31.89,ELZBN,BC,"Emilio LÛpez Zamora, B.C.",21
-95.37,16.43,EMAOX,OAX,"El MarquÈs, Oax.",30.6
-91.79,17.86,EMILIANOZAPATA,TAB,"Emiliano Zapata, Tab. SGT*",28.2
-92.92,17.98,EMUTB,TAB,"Villahermosa Muelle, Tab.",29.5
-99.36,20.16,ENDHD,HGO,"EndhÛ, Hgo.",20.7
-115.15,32.41,ENLBN,BC,"Observatorio de Ejido Nuevo LeÛn, B.C.",34.5
-99.08,23.38,ENNTP,TAMP,"La Encantada, Tamps.",27.4
-96.36,19.41,ENRVC,VER,"El Naranjillo, Ver.",27.6
-101.68,21.17,EPLGJ,GTO,"El Palote, Gto.",21.6
-110.8,27.95,EPLSO,SON,"Observatorio de Empalme, Son.",31.2
-92.81,18.04,EPOTB,TAB,"El Porvenir, Tab.",28.1
-100.45,20.54,EPUQT,QRO,"El Pueblito, Qro.",20.7
-98.69,22.6,ERCTP,TAMP,"Estudiante Ramiro Caballero Dorantes, Tamps.",28.8
-90.76,18.61,ESCARCEGA,CAMP,"Esc·rcega, Camp. SMN*",28.2
-90.74,18.6,ESCCA,CAMP,"Esc·rcega, Camp.",30
-92.67,15.32,ESCCP,CHIS,"Escuintla, Chis.",29.5
-92.67,15.33,ESCUINTLA,CHIS,"Escuintla, Chis. SMN*",29.3
-100.92,25.44,ESLCL,COAH,"SecretarÌa de Agricultura Saltillo, Coah.",23.7
-96.16,19.07,ETEVC,VER,"El Tejar, Ver.",28
-103.35,21.65,EXCZC,ZAC,"Miguel Alem·n, Zac.",20.9
-103.34,20.72,EXPJL,JAL,"La Experiencia, Jal.",22.2
-89.58,20.98,EZAYC,YUC,"Emiliano Zapata, Yuc.",28.4
-89.64,20.94,FAEYC,YUC,"Fuerza AÈrea, Yuc.",28
-88.04,19.58,FCRQR,QROO,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",28.8
-98.16,24.84,FDOTP,TAMP,"San Fernando, Tamps.",29.9
-92.33,15.17,FHACP,CHIS,"Finca Hamburgo, Chis.",21.2
-105.63,28.17,FIMCH,CHIH,"Francisco I. Madero, Chih.",26
-89.64,21.05,FIYYC,YUC,"Facultad de IngenierÌa Universidad AutÛnoma de Yucat·n, Yuc.",28.2
-102.89,23.17,FREZC,ZAC,"Fresnillo, Zac.",19.4
-103.96,24,FV2DR,DGO,"Francisco Villa hidromÈtrica, Dgo.",20.4
-103.96,24,FVLDR,DGO,"Francisco Villa, Dgo.",20.5
-103.77,25.27,FZRDR,DGO,"Francisco Zarco, Dgo.",26.2
-92.92,17.97,GABTB,TAB,"Gaviotas 2, Tab.",28.2
-100.08,24.83,GALNL,NL,"Galeana, N.L.",20.8
-99.24,21.91,GANSL,SLP,"Gallinas, S.L.P.",27.3
-95.56,18.27,GARVC,VER,"Garro, Ver.",28
-89.66,20.98,GARYC,YUC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",27.7
-92.91,17.97,GAVIOTAS,TAB,"Gaviotas Villahermosa, Tab. SGT*",28.3
-105.14,20.89,GAVNR,NAY,"Gaviotas, Nay.",28.7
-99.09,19.48,GCNDF,CDMX,"km 6+250, Cd. de MÈx.",17.9
-107.91,25.86,GD2SI,SIN,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",29.7
-105.25,25.5,GESDR,DGO,"General Escobedo, Dgo.",24.6
-100.37,20.57,GHQQT,QRO,"Gerencia Hidalgo, Qro.",21.8
-103.09,22.93,GJAZC,ZAC,"General JoaquÌn Amaro, Zac.",17
-101.74,20.44,GLNGJ,GTO,"La Golondrina, Gto.",20.1
-108.09,25.47,GMCSI,SIN,"Guam˙chil, Sin.",30.5
-114.05,27.96,GNGBS,BCS,"Guerrero Negro, B.C.S.",26.3
-93,17.98,GONTB,TAB,"Gonz·lez, Tab.",27.9
-93.07,17.97,GONZALEZ,TAB,"Gonz·lez, Tab. SGT*",34.3
-108.3,29.2,GPCCH,CHIH,"Guapoca, Chih.",24.1
-102.51,22.75,GPEZC,ZAC,"Guadalupe, Zac.",18.9
-107.07,26.81,GRCCH,CHIH,"Guerachi, Chih.",27.8
-102.46,22.49,GRCZC,ZAC,"Genaro Codina, Zac.",16.4
-98.92,19.58,GRDMX,MEX,"La Grande, MÈx.",18.2
-93.12,16.98,GRICP,CHIS,"Grijalva, Chis.",28.1
-108.47,25.72,GSVSI,SIN,"Guasave, Sin.",30.7
-107.22,25.34,GTNSI,SIN,"Guatenipa, Sin.",29.2
-101.27,21.01,GTOGJ,GTO,"Observatorio de Guanajuato, Gto.",21.2
-103.35,20.68,GUAJL,JAL,"Guadalajara Centro, Jal.",21.3
-101.26,21.01,GUANAJUATO,GTO,"Guanajuato, Gto. SGT*",20.6
-103.39,20.71,GUCJL,JAL,"Observatorio de Guadalajara, Jal.",22.6
-104.75,23.96,GVCDR,DGO,"Presidente Guadalupe Victoria, Dgo.",16.8
-104.75,23.96,GVHDR,DGO,"Guadalupe Victoria hidromÈtrica, Dgo.",16.8
-106.97,26.1,GYCCH,CHIH,"Guadalupe y Calvo, Chih.",15.7
-110.85,27.95,GYMSO,SON,"Guaymas, Son.",30.5
-99.65,20.37,HCPHD,HGO,"Huichapan, Hgo.",18.1
-109.33,25.98,HDZSI,SIN,"Higuera de Zaragoza, Sin.",30.6
-90.11,20.18,HECCA,CAMP,"Hecelchak·n, Camp.",27.7
-99.15,19.41,HGMSE,CDMX,"Hospital General de MÈxico, Cd. de MÈx. SGIRPC*",19.2
-98.46,21.77,HGOVC,VER,"El Higo, Ver.",28.7
-100.01,25.96,HGRNL,NL,"Higueras, N.L.",28
-99.18,18.57,HIGMR,MOR,"HiguerÛn, Mor.",26
-103.61,21.22,HITZC,ZAC,"Huitzila, Zac.",21.7
-98.42,21.15,HJTHD,HGO,"Huejutla, Hgo.",28.5
-98.46,19.1,HJTPB,PUE,"Huejotzingo, Pue.",15.5
-97.78,17.81,HLOOX,OAX,"Observatorio de Huajuapan de LeÛn, Oax.",21.8
-98.29,21.19,HLSVC,VER,"Los Hules, Ver.",28.7
-110.92,29.07,HM2SO,SON,"Observatorio de Hermosillo, Son.",33.9
-110.93,29.07,HMNSO,SON,"Hermosillo, Son.",32.7
-97.91,19.32,HMTTL,TLAX,"Huamantla, Tlax.",16.2
