Lon,Lat,Clave,Edo,Est,Tmed
-89.56,20.4,TICYC,YUC,"Ticul, Yuc.",23.8
-100.55,21.63,TIESL,SLP,"La MuÒeca, S.L.P.",12.1
-99.31,18.49,TILMR,MOR,"Tilzapotla, Mor.",22.1
-88.17,21.16,TIZYC,YUC,"TizimÌn, Yuc.",23.3
-103.32,20.58,TLAJL,JAL,"Tlaquepaque, Jal.",18.6
-99.2,19.53,TLASE,MEX,"Tlalnepantla, MÈx. SGIRPC*",14.8
-102.79,21.56,TLAZC,ZAC,"Tlalchichila, Zac.",12.3
-98.94,19.04,TLCMR,MOR,"Tlacualera, Mor.",10.1
-98.37,20.08,TLGHD,HGO,"Observatorio de Tulancingo, Hgo.",14.7
-105.72,25.34,TLHDR,DGO,"Observatorio de Tepehuanes, Dgo.",10.8
-103.31,21.77,TLLZC,ZAC,"Tlaltenango, Zac.",13.5
-98.75,18.81,TLOMR,MOR,"Tlacotepec, Mor.",21.4
-98.6,17.5,TLPGR,GRO,"Tlapa, Gro.",22.1
-96.85,18.4,TLPPB,PUE,"Tlacotepec de DÌaz, Pue.",21.4
-98.04,20.37,TLXPB,PUE,"Tlaxco, Pue.",15.8
-107.85,28.95,TMCCH,CHIH,"Observatorio de TemÛsachic, Chih.",4.9
-98.79,18.78,TMCMR,MOR,"Temoac, Mor.",19.2
-104.37,19.98,TMLJL,JAL,"RamÛn Corona Madrigal General, Jal.",17.7
-98.82,21.55,TMOSL,SLP,"TampamolÛn, S.L.P.",20.4
-94.16,17.57,TMOVC,VER,"Tierra Morada, Ver.",21.9
-97.88,22.24,TMPTP,TAMP,"Tampico, Tamps.",19.1
-98.41,21.5,TMPVC,VER,"Tempoal, Ver.",19.7
-98.42,22.42,TMSTP,TAMP,"TamesÌ, Tamps.",19
-98.76,21.24,TMTSL,SLP,"Temamatla, S.L.P.",18.6
-100.3,19.77,TMUMC,MICH,"Tercer Mundo, Mich.",13.3
-106.98,24.93,TMZDR,DGO,"Tamazula, Dgo.",21.4
-96.92,19.81,TNCVC,VER,"Tenochtitl·n, Ver.",17.2
-102.13,21.81,TNJAG,AGS,"La Tinaja 2, Ags.",13.1
-96.54,15.74,TNMOX,OAX,"Tonameca, Oax.",22
-107.38,29.56,TNTCH,CHIH,"El Tintero, Chih.",7.2
-89.05,20.03,TNTYC,YUC,"TantaquÌn, Yuc. SMN*",23.7
-103.45,25.54,TORCL,COAH,"Observatorio de TorreÛn, Coah.",16
-105.85,23.09,TORSI,SIN,"Las Tortugas, Sin.",19.6
-98.92,18.99,TOTMR,MOR,"Totolapan, Mor.",18.7
-109.5,29.53,TPCSO,SON,"Tepache, Son.",14
-93.53,15.88,TPICP,CHIS,"Tres Picos, Chis.",28.7
-98.84,18.6,TPLMR,MOR,"Tepalcingo, Mor.",21.9
-97.49,19.49,TPYPB,PUE,"Tepeyahualco, Pue.",14.1
-103.4,18.97,TRJCM,JAL,"Solidaridad, Jal.",23.8
-98.15,21.04,TRRVC,VER,"Terrerillos, Ver.",18.6
-110.21,23.48,TSNBS,BCS,"Todos Santos, B.C.S.",19.5
-109.21,27.66,TSOSO,SON,"Tesocoma, Son.",16.1
-99.28,19.45,TTLMX,MEX,"Totolica hidromÈtrica, MÈx.",15.1
-93.1,16.76,TUXCP,CHIS,"Tuxtla Oriente, Chis.",23.5
-103.18,20.15,TUXCUECA,JAL,"Tuxcueca, Jal. SGT*",15.9
-96.13,18.08,TUXOX,OAX,"Tuxtepec, Oax.",23.7
-99.39,19.83,TXMHD,MEX,"Taxhimay, MÈx.",13.7
-93.13,16.75,TXOCP,CHIS,"Observatorio de Tuxtla GutiÈrrez, Chis.",24
-97.4,20.96,TXPVC,VER,"Observatorio de Tuxpan, Ver.",20
-99.4,17.57,TXTGR,GRO,"Tixtla, Gro.",20.9
-95.42,18.47,TZAVC,VER,"Tres Zapotes, Ver.",21.3
-107.91,27.22,URECH,CHIH,"Urique, Chih.",18.9
-102.14,19.96,UREMC,MICH,"Urepetiro, Mich.",14.1
-97.72,18.87,UTTPB,PUE,"Universidad TecnolÛgica Tecamachalco, Pue. SMN*",26.8
-88.2,20.69,VALYC,YUC,"Observatorio de Valladolid, Yuc.",25.2
-96.3,17.78,VANOX,OAX,"Valle Nacional, Oax.",22.9
-95.7,18.08,VAZVC,VER,"Villa Azueta, Ver.",22.4
-97.8,25.91,VCATP,TAMP,"Villa C·rdenas, Tamps.",15.9
-110.29,27.64,VCMSO,SON,"VÌcam, Son.",13.5
-102.34,23.29,VCOZC,ZAC,"Villa de Cos, Zac.",13.7
-100.62,27.52,VCRCL,COAH,"Venustiano Carranza, Coah.",13.4
-101.18,20.38,VDSGJ,GTO,"Valle de Santiago, Gto.",15.1
-103.85,20.6,VEGJL,JAL,"Ing. Santiago Camarena, Jal.",18.8
-97.68,20.51,VENPB,PUE,"Venustiano Carranza, Pue.",17
-96.11,19.15,VERVC,VER,"Observatorio de Veracruz, Ver.",23.2
-101.92,22.52,VGOZC,ZAC,"Villa Gonz·lez Ortega, Zac.",10.8
-104.93,26.24,VHGDR,DGO,"Villa Hidalgo, Dgo.",8.6
-101.72,22.35,VHGZC,ZAC,"Villa Hidalgo, Zac.",10.4
-97.8,25.7,VHMTP,TAMP,"Valle Hermoso, Tamps.",17.4
-105.16,26.74,VICCH,CHIH,"Villa Coronado, Chih.",10.2
-93.27,16.23,VIFCP,CHIS,"Villaflores, Chis.",22.7
-99.1,19.66,VIFSE,MEX,"Villa de las Flores, MÈx. SGIRPC*",14.3
-103.34,21.59,VILZC,ZAC,"JosÈ MarÌa Morelos, Zac.",18.6
-107.06,24.75,VINSI,SIN,"Vinoramas, Sin.",19.6
-102.07,22.1,VJZAG,AGS,"Villa Ju·rez, Ags.",12.2
-105.51,26.45,VOCDR,DGO,"Villa Ocampo, Dgo.",10.2
-96.61,19.02,VTEVC,VER,"Villa Tejeda, Ver.",20.5
-105.81,27.45,VZRCH,CHIH,"Valle de Zaragoza, Chih.",11
-96.92,19.53,XCEVC,VER,"Xalapa Centro, Ver.",16
-96.85,19.55,XCFVC,VER,"Xalapa CFE, Ver.",15.3
-89.86,19.66,XCPCA,CAMP,"Xcupil, Camp.",23.3
-97.96,20.28,XDJPB,PUE,"Xicotepec de Ju·rez, Pue.",14.4
-100.09,21.3,XICGJ,GTO,"Xich˙, Gto.",16
-99.19,18.53,XICMR,MOR,"Xicatlacotla, Mor.",22.2
-96.92,19.53,XOBVC,VER,"Observatorio de Xalapa, Ver.",15.8
-98.49,17.9,XXHGR,GRO,"Xochihuehuetl·n, Gro.",22.5
-99.05,18.9,YAHMR,MOR,"Yautepec, Mor.",21.1
-93.33,17.12,YAMCP,CHIS,"YamonhÛ, Chis.",21.5
-108.92,28.37,YC2SO,SON,"YÈcora, Son. SMN*",6.3
-108.93,28.37,YCRSO,SON,"YÈcora, Son.",7
-98.87,18.88,YECMR,MOR,"Yecapixtla, Mor.",20.4
-108.17,29.67,YEPCH,CHIH,"Yepachic, Chih.",6.5
-102.24,20.34,YURMC,MICH,"YurÈcuaro, Mich.",17.5
-101.8,19.81,ZACAPU,MICH,"Zacapu, Mich. SGT*",12.8
-95.93,17.15,ZACOX,OAX,"Zacatepec, Oax.",18.3
-98.24,19.22,ZACTL,TLAX,"Zacatelco, Tlax.",14
-94.22,16.4,ZANOX,OAX,"Zanatepec, Oax.",27
-97.58,19.86,ZCPPB,PUE,"Zacapoaxtla, Pue.",11.8
-99.2,18.65,ZCTMR,MOR,"Observatorio de Zacatepec, Mor.",21.6
-101.55,17.65,ZHTGR,GRO,"Zihuatanejo, Gro.",27.5
-100.83,19.86,ZINMC,MICH,"ZinapÈcuaro, Mich.",15.6
-97.91,19.2,ZITTL,TLAX,"Zitlaltepec, Tlax.",11.5
-99.5,20.66,ZMPHD,HGO,"Ing. Fernando Hiriart Balderrama, Hgo.",17.6
-108.36,25.74,ZOPSI,SIN,"El Zopilote, Sin.",17.2
-97.01,18.33,ZOQPB,PUE,"Zoquitl·n, Pue.",8.5
-100.9,29.03,ZPTCL,COAH,"Zapata, Coah.",11.4
-99.78,23.98,ZRGNL,NL,"Zaragoza, N.L.",13.1
-97.83,20.18,ZRGPB,PUE,"Zaragoza, Pue.",10.4
-98.65,20.65,ZXTHD,HGO,"Zacualtip·n, Hgo.",9.8
